event_id,entity_id,resource_id,action_type,timestamp,action_hour,action_day_of_week,session_id,session_duration_seconds,actions_per_minute,action_sequence_entropy,geo_ip_country,geo_ip_change_flag
evt_ent_bg_046_0028,ent_bg_046,res_proddb,login,2026-02-02T11:33:37,11,Monday,sess_ent_bg_046_0028,312,0.25,0.6,US,false
evt_ent_bg_046_0029,ent_bg_046,res_hr,write,2025-12-28T19:57:47,19,Sunday,sess_ent_bg_046_0029,1901,0.32,0.8,US,false
evt_ent_bg_046_0030,ent_bg_046,res_gh,read,2025-11-23T07:20:50,7,Sunday,sess_ent_bg_046_0030,782,0.11,0.73,US,false
evt_ent_bg_046_0031,ent_bg_046,res_gh,read,2025-11-20T12:31:48,12,Thursday,sess_ent_bg_046_0031,2321,0.55,0.57,US,false
evt_ent_bg_046_0032,ent_bg_046,res_proddb,login,2025-10-13T14:50:19,14,Monday,sess_ent_bg_046_0032,907,0.49,0.71,US,false
evt_ent_bg_046_0033,ent_bg_046,res_proddb,read,2026-02-03T10:54:50,10,Tuesday,sess_ent_bg_046_0033,3392,0.3,0.67,US,false
evt_ent_bg_046_0034,ent_bg_046,res_admin,login,2025-12-01T19:08:54,19,Monday,sess_ent_bg_046_0034,3275,0.31,0.68,US,false
evt_ent_bg_046_0035,ent_bg_046,res_hr,read,2025-11-27T17:21:38,17,Thursday,sess_ent_bg_046_0035,1057,0.56,0.65,US,false
evt_ent_bg_046_0036,ent_bg_046,res_gh,login,2026-03-06T18:59:43,18,Friday,sess_ent_bg_046_0036,884,0.16,0.75,US,false
evt_ent_bg_046_0037,ent_bg_046,res_admin,write,2025-11-13T13:56:30,13,Thursday,sess_ent_bg_046_0037,2061,0.26,0.78,US,false
evt_ent_bg_046_0038,ent_bg_046,res_fin,read,2026-02-02T19:20:39,19,Monday,sess_ent_bg_046_0038,233,0.15,0.8,US,false
evt_ent_bg_046_0039,ent_bg_046,res_hr,read,2026-02-11T08:23:58,8,Wednesday,sess_ent_bg_046_0039,2304,0.5,0.91,US,false
evt_ent_bg_046_0040,ent_bg_046,res_hr,login,2025-09-26T13:03:00,13,Friday,sess_ent_bg_046_0040,563,0.34,0.55,US,false
evt_ent_bg_046_0041,ent_bg_046,res_fin,login,2025-11-02T15:08:12,15,Sunday,sess_ent_bg_046_0041,2486,0.4,0.68,US,false
evt_ent_bg_046_0042,ent_bg_046,res_fin,read,2025-12-07T14:59:50,14,Sunday,sess_ent_bg_046_0042,1947,0.17,0.65,US,false
evt_ent_bg_046_0043,ent_bg_046,res_fin,login,2026-01-25T17:51:27,17,Sunday,sess_ent_bg_046_0043,3111,0.16,0.44,US,false
evt_ent_bg_046_0044,ent_bg_046,res_proddb,login,2026-01-25T07:13:33,7,Sunday,sess_ent_bg_046_0044,3132,0.48,0.59,US,false
evt_ent_bg_046_0045,ent_bg_046,res_gh,write,2025-12-10T18:37:46,18,Wednesday,sess_ent_bg_046_0045,316,0.33,0.71,US,false
evt_ent_bg_046_0046,ent_bg_046,res_proddb,write,2025-12-09T17:10:23,17,Tuesday,sess_ent_bg_046_0046,836,0.25,0.84,US,false
evt_ent_bg_046_0047,ent_bg_046,res_proddb,read,2026-01-08T15:20:56,15,Thursday,sess_ent_bg_046_0047,3384,0.48,0.83,US,false
evt_ent_bg_046_0048,ent_bg_046,res_gh,read,2025-12-30T07:02:43,7,Tuesday,sess_ent_bg_046_0048,1371,0.43,0.66,US,false
evt_ent_bg_046_0049,ent_bg_046,res_fin,login,2026-01-30T10:54:56,10,Friday,sess_ent_bg_046_0049,693,0.57,0.86,US,false
evt_ent_bg_046_0050,ent_bg_046,res_hr,write,2026-01-28T18:28:18,18,Wednesday,sess_ent_bg_046_0050,3254,0.47,0.92,US,false
evt_ent_bg_046_0051,ent_bg_046,res_gh,read,2025-10-01T18:52:05,18,Wednesday,sess_ent_bg_046_0051,3288,0.3,0.67,US,false
evt_ent_bg_046_0052,ent_bg_046,res_admin,write,2026-01-15T10:42:18,10,Thursday,sess_ent_bg_046_0052,2899,0.47,0.66,US,false
evt_ent_bg_046_0053,ent_bg_046,res_pay,login,2025-10-17T15:24:43,15,Friday,sess_ent_bg_046_0053,2064,0.28,0.7,US,false
evt_ent_bg_046_0054,ent_bg_046,res_fin,write,2026-03-05T17:34:03,17,Thursday,sess_ent_bg_046_0054,3331,0.29,0.7,US,false
evt_ent_bg_047_0000,ent_bg_047,res_admin,read,2025-12-27T11:16:58,11,Saturday,sess_ent_bg_047_0000,1191,0.23,0.74,US,false
evt_ent_bg_047_0001,ent_bg_047,res_hr,read,2026-02-23T15:13:52,15,Monday,sess_ent_bg_047_0001,2939,0.13,0.62,US,false
evt_ent_bg_047_0002,ent_bg_047,res_fin,write,2025-09-09T19:35:06,19,Tuesday,sess_ent_bg_047_0002,2930,0.43,0.64,US,false
evt_ent_bg_047_0003,ent_bg_047,res_hr,login,2025-09-18T12:15:41,12,Thursday,sess_ent_bg_047_0003,722,0.37,0.87,US,false
evt_ent_bg_047_0004,ent_bg_047,res_hr,write,2026-01-02T15:47:24,15,Friday,sess_ent_bg_047_0004,2492,0.31,0.66,US,false
evt_ent_bg_047_0005,ent_bg_047,res_pay,write,2025-10-09T15:32:49,15,Thursday,sess_ent_bg_047_0005,2572,0.13,0.83,US,false
evt_ent_bg_047_0006,ent_bg_047,res_gh,login,2025-10-11T18:08:53,18,Saturday,sess_ent_bg_047_0006,1243,0.52,0.69,US,false
evt_ent_bg_047_0007,ent_bg_047,res_pay,login,2025-09-15T09:16:24,9,Monday,sess_ent_bg_047_0007,3438,0.14,0.67,US,false
evt_ent_bg_047_0008,ent_bg_047,res_proddb,login,2025-12-01T18:16:11,18,Monday,sess_ent_bg_047_0008,954,0.52,0.5,US,false
evt_ent_bg_047_0009,ent_bg_047,res_pay,write,2025-09-23T10:37:28,10,Tuesday,sess_ent_bg_047_0009,1084,0.22,0.72,US,false
evt_ent_bg_047_0010,ent_bg_047,res_gh,login,2026-02-08T17:42:35,17,Sunday,sess_ent_bg_047_0010,1725,0.56,0.62,US,false
evt_ent_bg_047_0011,ent_bg_047,res_hr,write,2026-01-27T16:13:11,16,Tuesday,sess_ent_bg_047_0011,322,0.46,0.6,US,false
evt_ent_bg_047_0012,ent_bg_047,res_fin,login,2026-01-30T08:02:52,8,Friday,sess_ent_bg_047_0012,878,0.22,0.66,US,false
evt_ent_bg_047_0013,ent_bg_047,res_hr,read,2026-03-08T07:04:44,7,Sunday,sess_ent_bg_047_0013,2009,0.32,0.95,US,false
evt_ent_bg_047_0014,ent_bg_047,res_hr,write,2025-10-29T17:38:42,17,Wednesday,sess_ent_bg_047_0014,2089,0.46,0.92,US,false
evt_ent_bg_047_0015,ent_bg_047,res_proddb,login,2026-02-05T07:35:05,7,Thursday,sess_ent_bg_047_0015,1646,0.29,0.74,US,false
evt_ent_bg_047_0016,ent_bg_047,res_proddb,write,2026-01-07T15:18:59,15,Wednesday,sess_ent_bg_047_0016,1119,0.42,0.73,US,false
evt_ent_bg_047_0017,ent_bg_047,res_fin,read,2026-02-15T16:32:48,16,Sunday,sess_ent_bg_047_0017,1251,0.31,0.7,US,false
evt_ent_bg_047_0018,ent_bg_047,res_proddb,read,2025-09-25T09:12:20,9,Thursday,sess_ent_bg_047_0018,2531,0.26,0.4,US,false
evt_ent_bg_047_0019,ent_bg_047,res_fin,login,2025-09-16T19:06:02,19,Tuesday,sess_ent_bg_047_0019,3123,0.49,0.98,US,false
evt_ent_bg_047_0020,ent_bg_047,res_proddb,read,2025-11-25T09:00:23,9,Tuesday,sess_ent_bg_047_0020,3160,0.39,0.73,US,false
evt_ent_bg_047_0021,ent_bg_047,res_admin,login,2025-11-16T08:21:01,8,Sunday,sess_ent_bg_047_0021,1905,0.32,0.82,US,false
evt_ent_bg_047_0022,ent_bg_047,res_admin,read,2025-12-30T08:04:00,8,Tuesday,sess_ent_bg_047_0022,1639,0.25,0.61,US,false
evt_ent_bg_047_0023,ent_bg_047,res_pay,read,2026-02-14T18:05:45,18,Saturday,sess_ent_bg_047_0023,126,0.5,0.63,US,false
evt_ent_bg_047_0024,ent_bg_047,res_hr,read,2025-10-02T16:17:49,16,Thursday,sess_ent_bg_047_0024,291,0.36,0.68,US,false
evt_ent_bg_047_0025,ent_bg_047,res_pay,read,2026-03-05T12:49:35,12,Thursday,sess_ent_bg_047_0025,1839,0.37,0.68,US,false
evt_ent_bg_047_0026,ent_bg_047,res_hr,read,2025-10-23T18:36:36,18,Thursday,sess_ent_bg_047_0026,772,0.29,0.78,US,false
evt_ent_bg_047_0027,ent_bg_047,res_pay,write,2025-11-11T19:00:33,19,Tuesday,sess_ent_bg_047_0027,1895,0.38,0.49,US,false
evt_ent_bg_047_0028,ent_bg_047,res_admin,write,2026-02-06T14:33:43,14,Friday,sess_ent_bg_047_0028,2107,0.49,0.67,US,false
evt_ent_bg_047_0029,ent_bg_047,res_hr,read,2026-02-18T12:01:23,12,Wednesday,sess_ent_bg_047_0029,859,0.28,0.81,US,false
evt_ent_bg_047_0030,ent_bg_047,res_pay,login,2025-12-02T07:44:38,7,Tuesday,sess_ent_bg_047_0030,211,0.57,0.54,US,false
evt_ent_bg_047_0031,ent_bg_047,res_proddb,read,2026-02-03T13:56:44,13,Tuesday,sess_ent_bg_047_0031,3598,0.58,0.51,US,false
evt_ent_bg_047_0032,ent_bg_047,res_fin,write,2026-01-20T13:00:19,13,Tuesday,sess_ent_bg_047_0032,143,0.48,0.67,US,false
evt_ent_bg_047_0033,ent_bg_047,res_fin,read,2025-10-13T12:59:08,12,Monday,sess_ent_bg_047_0033,1599,0.27,0.55,US,false
evt_ent_bg_047_0034,ent_bg_047,res_admin,login,2025-11-11T14:29:18,14,Tuesday,sess_ent_bg_047_0034,2868,0.47,1.05,US,false
evt_ent_bg_048_0000,ent_bg_048,res_gh,login,2025-12-10T17:18:23,17,Wednesday,sess_ent_bg_048_0000,1426,0.32,0.69,US,false
evt_ent_bg_048_0001,ent_bg_048,res_proddb,read,2025-10-12T09:08:54,9,Sunday,sess_ent_bg_048_0001,3521,0.1,0.7,US,false
evt_ent_bg_048_0002,ent_bg_048,res_fin,write,2025-10-12T07:46:03,7,Sunday,sess_ent_bg_048_0002,1755,0.21,0.66,US,false
evt_ent_bg_048_0003,ent_bg_048,res_pay,login,2025-12-28T07:29:10,7,Sunday,sess_ent_bg_048_0003,1260,0.52,0.57,US,false
evt_ent_bg_048_0004,ent_bg_048,res_hr,write,2025-11-08T09:32:10,9,Saturday,sess_ent_bg_048_0004,1463,0.54,0.79,US,false
evt_ent_bg_048_0005,ent_bg_048,res_admin,write,2026-02-22T08:31:33,8,Sunday,sess_ent_bg_048_0005,868,0.18,0.62,US,false
evt_ent_bg_048_0006,ent_bg_048,res_fin,login,2025-12-31T18:28:15,18,Wednesday,sess_ent_bg_048_0006,1839,0.14,0.88,US,false
evt_ent_bg_048_0007,ent_bg_048,res_fin,read,2025-12-03T07:30:04,7,Wednesday,sess_ent_bg_048_0007,2423,0.42,0.63,US,false
evt_ent_bg_048_0008,ent_bg_048,res_proddb,login,2026-02-21T08:07:36,8,Saturday,sess_ent_bg_048_0008,2620,0.19,0.43,US,false
evt_ent_bg_048_0009,ent_bg_048,res_gh,login,2025-09-21T08:20:11,8,Sunday,sess_ent_bg_048_0009,3181,0.54,0.76,US,false
evt_ent_bg_048_0010,ent_bg_048,res_gh,login,2025-12-06T10:52:55,10,Saturday,sess_ent_bg_048_0010,3482,0.38,0.71,US,false
evt_ent_bg_048_0011,ent_bg_048,res_proddb,write,2026-02-18T19:27:37,19,Wednesday,sess_ent_bg_048_0011,180,0.1,0.74,US,false
evt_ent_bg_048_0012,ent_bg_048,res_admin,login,2025-11-05T11:57:44,11,Wednesday,sess_ent_bg_048_0012,2185,0.39,0.61,US,false
evt_ent_bg_048_0013,ent_bg_048,res_admin,login,2025-09-11T11:14:51,11,Thursday,sess_ent_bg_048_0013,3386,0.38,0.92,US,false
evt_ent_bg_048_0014,ent_bg_048,res_hr,login,2025-11-09T13:37:35,13,Sunday,sess_ent_bg_048_0014,1808,0.27,0.6,US,false
evt_ent_bg_048_0015,ent_bg_048,res_admin,login,2025-11-08T19:07:26,19,Saturday,sess_ent_bg_048_0015,2677,0.5,0.63,US,false
evt_ent_bg_048_0016,ent_bg_048,res_proddb,write,2025-10-28T09:30:12,9,Tuesday,sess_ent_bg_048_0016,458,0.21,0.73,US,false
evt_ent_bg_048_0017,ent_bg_048,res_pay,read,2026-02-27T11:21:02,11,Friday,sess_ent_bg_048_0017,3293,0.38,0.44,US,false
evt_ent_bg_048_0018,ent_bg_048,res_pay,login,2025-10-03T13:14:43,13,Friday,sess_ent_bg_048_0018,2038,0.55,0.77,US,false
evt_ent_bg_048_0019,ent_bg_048,res_pay,read,2025-12-06T14:16:33,14,Saturday,sess_ent_bg_048_0019,740,0.31,1.0,US,false
evt_ent_bg_048_0020,ent_bg_048,res_hr,read,2026-02-21T13:55:17,13,Saturday,sess_ent_bg_048_0020,279,0.47,0.51,US,false
evt_ent_bg_048_0021,ent_bg_048,res_proddb,write,2026-01-11T18:16:57,18,Sunday,sess_ent_bg_048_0021,2181,0.2,0.76,US,false
evt_ent_bg_048_0022,ent_bg_048,res_pay,read,2025-12-21T09:20:51,9,Sunday,sess_ent_bg_048_0022,3387,0.55,0.82,US,false
evt_ent_bg_048_0023,ent_bg_048,res_proddb,login,2026-02-01T15:03:21,15,Sunday,sess_ent_bg_048_0023,1944,0.51,0.68,US,false
evt_ent_bg_048_0024,ent_bg_048,res_proddb,read,2025-12-28T18:03:25,18,Sunday,sess_ent_bg_048_0024,2659,0.27,1.03,US,false
evt_ent_bg_048_0025,ent_bg_048,res_admin,login,2026-01-27T10:36:11,10,Tuesday,sess_ent_bg_048_0025,2553,0.12,0.88,US,false
evt_ent_bg_048_0026,ent_bg_048,res_fin,read,2025-12-13T19:20:06,19,Saturday,sess_ent_bg_048_0026,2696,0.45,0.67,US,false
evt_ent_bg_048_0027,ent_bg_048,res_fin,login,2025-10-06T08:56:14,8,Monday,sess_ent_bg_048_0027,530,0.33,0.48,US,false
evt_ent_bg_048_0028,ent_bg_048,res_admin,login,2025-10-30T13:06:38,13,Thursday,sess_ent_bg_048_0028,702,0.26,0.6,US,false
evt_ent_bg_048_0029,ent_bg_048,res_admin,login,2025-09-15T13:03:43,13,Monday,sess_ent_bg_048_0029,808,0.42,1.04,US,false
evt_ent_bg_048_0030,ent_bg_048,res_pay,read,2025-11-25T18:39:23,18,Tuesday,sess_ent_bg_048_0030,3468,0.56,0.66,US,false
evt_ent_bg_048_0031,ent_bg_048,res_fin,write,2025-09-15T09:00:57,9,Monday,sess_ent_bg_048_0031,673,0.19,1.05,US,false
evt_ent_bg_048_0032,ent_bg_048,res_hr,read,2025-12-18T19:50:57,19,Thursday,sess_ent_bg_048_0032,363,0.11,0.86,US,false
evt_ent_bg_048_0033,ent_bg_048,res_fin,read,2025-09-10T07:05:20,7,Wednesday,sess_ent_bg_048_0033,998,0.53,0.5,US,false
evt_ent_bg_048_0034,ent_bg_048,res_admin,write,2026-01-21T12:51:41,12,Wednesday,sess_ent_bg_048_0034,2529,0.23,0.56,US,false
evt_ent_bg_048_0035,ent_bg_048,res_gh,login,2026-02-28T14:18:02,14,Saturday,sess_ent_bg_048_0035,3253,0.32,0.55,US,false
evt_ent_bg_048_0036,ent_bg_048,res_hr,login,2026-01-19T09:29:38,9,Monday,sess_ent_bg_048_0036,1569,0.45,0.58,US,false
evt_ent_bg_048_0037,ent_bg_048,res_fin,login,2026-03-01T10:42:48,10,Sunday,sess_ent_bg_048_0037,159,0.59,0.62,US,false
evt_ent_bg_048_0038,ent_bg_048,res_proddb,write,2025-12-25T17:39:13,17,Thursday,sess_ent_bg_048_0038,169,0.2,0.76,US,false
evt_ent_bg_048_0039,ent_bg_048,res_pay,read,2025-12-27T12:08:02,12,Saturday,sess_ent_bg_048_0039,306,0.35,0.65,US,false
evt_ent_bg_048_0040,ent_bg_048,res_fin,write,2025-09-11T19:18:04,19,Thursday,sess_ent_bg_048_0040,1348,0.41,1.02,US,false
evt_ent_bg_048_0041,ent_bg_048,res_hr,login,2025-09-22T12:56:39,12,Monday,sess_ent_bg_048_0041,2354,0.28,0.5,US,false
evt_ent_bg_048_0042,ent_bg_048,res_proddb,login,2026-01-05T12:43:36,12,Monday,sess_ent_bg_048_0042,307,0.28,0.75,US,false
evt_ent_bg_048_0043,ent_bg_048,res_admin,login,2025-11-04T16:36:00,16,Tuesday,sess_ent_bg_048_0043,1749,0.39,0.72,US,false
evt_ent_bg_048_0044,ent_bg_048,res_gh,write,2025-10-19T07:04:34,7,Sunday,sess_ent_bg_048_0044,1919,0.34,0.92,US,false
evt_ent_bg_048_0045,ent_bg_048,res_admin,write,2026-01-06T14:32:17,14,Tuesday,sess_ent_bg_048_0045,633,0.46,0.76,US,false
evt_ent_bg_048_0046,ent_bg_048,res_proddb,read,2026-01-12T17:12:36,17,Monday,sess_ent_bg_048_0046,2499,0.45,1.0,US,false
evt_ent_bg_049_0000,ent_bg_049,res_pay,login,2025-09-20T16:44:49,16,Saturday,sess_ent_bg_049_0000,3352,0.21,0.67,US,false
evt_ent_bg_049_0001,ent_bg_049,res_admin,login,2025-12-14T08:04:00,8,Sunday,sess_ent_bg_049_0001,2460,0.12,0.82,US,false
evt_ent_bg_049_0002,ent_bg_049,res_fin,write,2025-09-16T07:22:15,7,Tuesday,sess_ent_bg_049_0002,3250,0.58,0.6,US,false
evt_ent_bg_049_0003,ent_bg_049,res_pay,login,2025-10-17T13:32:16,13,Friday,sess_ent_bg_049_0003,740,0.54,0.81,US,false
evt_ent_bg_049_0004,ent_bg_049,res_hr,login,2025-11-15T10:50:08,10,Saturday,sess_ent_bg_049_0004,1273,0.55,0.8,US,false
evt_ent_bg_049_0005,ent_bg_049,res_hr,write,2025-12-13T14:21:48,14,Saturday,sess_ent_bg_049_0005,3355,0.59,0.42,US,false
evt_ent_bg_049_0006,ent_bg_049,res_admin,write,2026-01-20T08:10:37,8,Tuesday,sess_ent_bg_049_0006,3278,0.31,0.79,US,false
evt_ent_bg_049_0007,ent_bg_049,res_pay,read,2026-01-25T13:02:14,13,Sunday,sess_ent_bg_049_0007,2868,0.5,0.71,US,false
evt_ent_bg_049_0008,ent_bg_049,res_proddb,write,2025-09-12T09:29:23,9,Friday,sess_ent_bg_049_0008,884,0.14,0.72,US,false
evt_ent_bg_049_0009,ent_bg_049,res_admin,write,2025-11-10T14:56:01,14,Monday,sess_ent_bg_049_0009,636,0.1,0.64,US,false
evt_ent_bg_049_0010,ent_bg_049,res_hr,login,2025-12-10T09:14:45,9,Wednesday,sess_ent_bg_049_0010,861,0.19,0.72,US,false
evt_ent_bg_049_0011,ent_bg_049,res_hr,write,2025-09-10T09:06:41,9,Wednesday,sess_ent_bg_049_0011,2824,0.19,0.5,US,false
evt_ent_bg_049_0012,ent_bg_049,res_gh,write,2026-02-05T15:36:58,15,Thursday,sess_ent_bg_049_0012,137,0.44,0.96,US,false
evt_ent_bg_049_0013,ent_bg_049,res_fin,write,2025-10-15T08:27:06,8,Wednesday,sess_ent_bg_049_0013,1908,0.21,0.57,US,false
evt_ent_bg_049_0014,ent_bg_049,res_proddb,write,2026-02-16T18:37:56,18,Monday,sess_ent_bg_049_0014,3190,0.33,0.84,US,false
evt_ent_bg_049_0015,ent_bg_049,res_fin,read,2025-11-08T09:45:44,9,Saturday,sess_ent_bg_049_0015,2397,0.36,0.64,US,false
evt_ent_bg_049_0016,ent_bg_049,res_admin,write,2025-12-12T10:30:34,10,Friday,sess_ent_bg_049_0016,1004,0.13,0.46,US,false
evt_ent_bg_049_0017,ent_bg_049,res_hr,read,2025-12-02T16:09:32,16,Tuesday,sess_ent_bg_049_0017,826,0.5,0.64,US,false
evt_ent_bg_049_0018,ent_bg_049,res_hr,login,2025-12-19T07:42:06,7,Friday,sess_ent_bg_049_0018,808,0.46,1.08,US,false
evt_ent_bg_049_0019,ent_bg_049,res_pay,write,2025-11-06T09:00:03,9,Thursday,sess_ent_bg_049_0019,995,0.41,0.5,US,false
evt_ent_bg_049_0020,ent_bg_049,res_fin,read,2026-01-09T09:42:09,9,Friday,sess_ent_bg_049_0020,483,0.24,0.65,US,false
evt_ent_bg_049_0021,ent_bg_049,res_admin,login,2025-11-04T11:41:13,11,Tuesday,sess_ent_bg_049_0021,3189,0.53,0.7,US,false
evt_ent_bg_049_0022,ent_bg_049,res_pay,write,2025-12-06T16:38:45,16,Saturday,sess_ent_bg_049_0022,161,0.44,0.64,US,false
evt_ent_bg_049_0023,ent_bg_049,res_fin,write,2025-09-29T18:00:08,18,Monday,sess_ent_bg_049_0023,971,0.59,0.66,US,false
evt_ent_bg_049_0024,ent_bg_049,res_pay,write,2026-01-29T10:54:08,10,Thursday,sess_ent_bg_049_0024,1917,0.35,0.93,US,false
evt_ent_bg_049_0025,ent_bg_049,res_pay,read,2026-02-04T18:56:06,18,Wednesday,sess_ent_bg_049_0025,3060,0.2,0.9,US,false
evt_ent_bg_049_0026,ent_bg_049,res_fin,read,2025-10-31T08:26:21,8,Friday,sess_ent_bg_049_0026,1158,0.3,0.55,US,false
evt_ent_bg_049_0027,ent_bg_049,res_proddb,write,2026-03-08T17:52:03,17,Sunday,sess_ent_bg_049_0027,3368,0.4,0.85,US,false
evt_ent_bg_049_0028,ent_bg_049,res_hr,login,2025-11-11T12:25:57,12,Tuesday,sess_ent_bg_049_0028,2623,0.37,0.64,US,false
evt_ent_bg_049_0029,ent_bg_049,res_fin,write,2026-02-03T19:04:43,19,Tuesday,sess_ent_bg_049_0029,783,0.6,0.89,US,false
evt_ent_bg_049_0030,ent_bg_049,res_proddb,read,2025-09-14T18:04:30,18,Sunday,sess_ent_bg_049_0030,2610,0.12,0.82,US,false
evt_ent_bg_049_0031,ent_bg_049,res_pay,login,2026-01-27T16:47:33,16,Tuesday,sess_ent_bg_049_0031,3336,0.11,0.71,US,false
evt_ent_bg_049_0032,ent_bg_049,res_gh,read,2025-10-21T11:04:39,11,Tuesday,sess_ent_bg_049_0032,784,0.18,1.09,US,false
evt_ent_bg_049_0033,ent_bg_049,res_fin,read,2026-02-16T19:55:12,19,Monday,sess_ent_bg_049_0033,2114,0.11,0.84,US,false
evt_ent_bg_049_0034,ent_bg_049,res_gh,read,2025-12-04T13:53:58,13,Thursday,sess_ent_bg_049_0034,3204,0.54,0.75,US,false
evt_ent_bg_050_0000,ent_bg_050,res_pay,login,2025-12-02T09:29:12,9,Tuesday,sess_ent_bg_050_0000,1698,0.17,0.76,US,false
evt_ent_bg_050_0001,ent_bg_050,res_gh,write,2025-12-23T09:16:13,9,Tuesday,sess_ent_bg_050_0001,682,0.56,0.65,US,false
evt_ent_bg_050_0002,ent_bg_050,res_proddb,read,2025-12-11T17:35:44,17,Thursday,sess_ent_bg_050_0002,2878,0.18,0.57,US,false
evt_ent_bg_050_0003,ent_bg_050,res_gh,write,2025-09-27T07:34:47,7,Saturday,sess_ent_bg_050_0003,2934,0.41,0.44,US,false
evt_ent_bg_050_0004,ent_bg_050,res_pay,write,2025-09-30T13:09:40,13,Tuesday,sess_ent_bg_050_0004,1394,0.55,0.65,US,false
evt_ent_bg_050_0005,ent_bg_050,res_pay,login,2025-10-13T17:24:16,17,Monday,sess_ent_bg_050_0005,2412,0.27,0.49,US,false
evt_ent_bg_050_0006,ent_bg_050,res_gh,login,2026-01-06T09:46:18,9,Tuesday,sess_ent_bg_050_0006,1617,0.43,0.63,US,false
evt_ent_bg_050_0007,ent_bg_050,res_fin,write,2026-01-05T11:12:52,11,Monday,sess_ent_bg_050_0007,1106,0.14,0.78,US,false
evt_ent_bg_050_0008,ent_bg_050,res_hr,read,2025-09-09T12:54:42,12,Tuesday,sess_ent_bg_050_0008,1781,0.11,0.82,US,false
evt_ent_bg_050_0009,ent_bg_050,res_admin,write,2025-11-09T19:46:24,19,Sunday,sess_ent_bg_050_0009,2885,0.23,0.69,US,false
evt_ent_bg_050_0010,ent_bg_050,res_hr,write,2025-12-14T19:29:25,19,Sunday,sess_ent_bg_050_0010,3071,0.5,0.67,US,false
evt_ent_bg_050_0011,ent_bg_050,res_pay,read,2025-09-27T12:12:23,12,Saturday,sess_ent_bg_050_0011,1638,0.38,0.96,US,false
evt_ent_bg_050_0012,ent_bg_050,res_admin,write,2025-12-29T13:24:59,13,Monday,sess_ent_bg_050_0012,3302,0.35,0.75,US,false
evt_ent_bg_050_0013,ent_bg_050,res_pay,read,2026-01-14T11:08:05,11,Wednesday,sess_ent_bg_050_0013,1289,0.28,0.69,US,false
evt_ent_bg_050_0014,ent_bg_050,res_hr,read,2025-10-22T18:58:00,18,Wednesday,sess_ent_bg_050_0014,3555,0.57,0.81,US,false
evt_ent_bg_050_0015,ent_bg_050,res_gh,write,2026-02-14T12:11:48,12,Saturday,sess_ent_bg_050_0015,704,0.26,0.64,US,false
evt_ent_bg_050_0016,ent_bg_050,res_proddb,read,2025-12-03T16:24:25,16,Wednesday,sess_ent_bg_050_0016,864,0.16,0.72,US,false
evt_ent_bg_050_0017,ent_bg_050,res_admin,write,2025-12-28T09:15:23,9,Sunday,sess_ent_bg_050_0017,606,0.23,0.69,US,false
evt_ent_bg_050_0018,ent_bg_050,res_proddb,login,2025-11-30T08:59:52,8,Sunday,sess_ent_bg_050_0018,2854,0.58,0.58,US,false
evt_ent_bg_050_0019,ent_bg_050,res_gh,login,2026-01-04T19:57:10,19,Sunday,sess_ent_bg_050_0019,1352,0.49,0.54,US,false
evt_ent_bg_050_0020,ent_bg_050,res_fin,read,2025-12-19T10:45:51,10,Friday,sess_ent_bg_050_0020,2440,0.31,0.61,US,false
evt_ent_bg_050_0021,ent_bg_050,res_fin,write,2026-02-10T17:57:01,17,Tuesday,sess_ent_bg_050_0021,2764,0.44,0.56,US,false
evt_ent_bg_050_0022,ent_bg_050,res_proddb,login,2026-02-05T14:33:52,14,Thursday,sess_ent_bg_050_0022,701,0.57,0.91,US,false
evt_ent_bg_050_0023,ent_bg_050,res_hr,read,2025-11-14T08:58:59,8,Friday,sess_ent_bg_050_0023,1423,0.18,0.82,US,false
evt_ent_bg_050_0024,ent_bg_050,res_pay,read,2025-12-06T17:17:47,17,Saturday,sess_ent_bg_050_0024,2190,0.5,0.68,US,false
evt_ent_bg_050_0025,ent_bg_050,res_fin,read,2025-09-23T17:31:03,17,Tuesday,sess_ent_bg_050_0025,914,0.42,0.99,US,false
evt_ent_bg_050_0026,ent_bg_050,res_admin,login,2026-01-26T17:59:52,17,Monday,sess_ent_bg_050_0026,2952,0.36,0.79,US,false
evt_ent_bg_050_0027,ent_bg_050,res_gh,read,2026-01-30T10:57:28,10,Friday,sess_ent_bg_050_0027,660,0.39,0.41,US,false
evt_ent_bg_050_0028,ent_bg_050,res_pay,login,2025-11-26T17:20:26,17,Wednesday,sess_ent_bg_050_0028,2037,0.1,0.69,US,false
evt_ent_bg_050_0029,ent_bg_050,res_proddb,login,2026-02-25T19:40:44,19,Wednesday,sess_ent_bg_050_0029,3452,0.32,0.75,US,false
evt_ent_bg_050_0030,ent_bg_050,res_proddb,read,2025-10-22T08:01:59,8,Wednesday,sess_ent_bg_050_0030,2778,0.36,0.74,US,false
evt_ent_bg_050_0031,ent_bg_050,res_pay,write,2026-01-29T14:54:43,14,Thursday,sess_ent_bg_050_0031,644,0.13,0.7,US,false
evt_ent_bg_050_0032,ent_bg_050,res_pay,login,2026-01-20T12:29:42,12,Tuesday,sess_ent_bg_050_0032,1862,0.11,0.58,US,false
evt_ent_bg_050_0033,ent_bg_050,res_pay,read,2025-09-12T19:07:49,19,Friday,sess_ent_bg_050_0033,2287,0.5,1.07,US,false
